REF_DATE,GEO,Age group,Participation rate,Unemployment rate,Population_growth_rate,Labour_force_growth_rate,Full_vs_Part_time_ratio
1986-10,Saskatchewan,15 to 24 years,71.8,13.3,-0.3603603603603567,1.707941929974388,2.149390243902439
1986-10,Nova Scotia,15 to 24 years,67.0,19.9,-0.32808398950131545,0.8928571428571397,2.090909090909091
1986-11,Saskatchewan,15 to 24 years,69.9,13.1,-0.3013863773357439,-2.9387069689336687,2.249190938511327
1986-11,Nova Scotia,15 to 24 years,66.2,20.1,-0.19749835418038098,-1.3765978367748288,1.9377289377289377
1986-11,Quebec,15 to 24 years,64.2,14.4,-0.2955847034915915,-1.0985875303181625,2.239082969432314
1986-11,Prince Edward Island,15 to 24 years,67.3,17.6,-0.4524886877828038,-3.8961038961038974,2.588235294117647
1986-11,Ontario,15 to 24 years,73.0,10.2,-0.15649452269170805,0.4834671501338095,1.9084330642916782
1986-11,Newfoundland and Labrador,15 to 24 years,45.9,29.8,-0.08984725965858198,-1.3539651837524147,3.6493506493506493
1986-11,Manitoba,15 to 24 years,75.0,11.2,-0.22740193291642674,0.22831050228311334,2.028497409326425
1986-11,British Columbia,15 to 24 years,71.3,19.8,-0.21687269572761014,-0.7864488808227432,1.5946745562130178
1986-11,Alberta,15 to 24 years,73.0,15.7,-0.3369434416365835,0.06624710168929848,2.31640625
1986-11,New Brunswick,15 to 24 years,59.3,18.2,-0.15974440894568342,0.95367847411445,2.2580645161290325
1986-12,Saskatchewan,15 to 24 years,69.7,12.0,-0.30229746070132846,-0.6055363321799345,2.15625
1986-12,Quebec,15 to 24 years,64.2,14.4,-0.27793218454696955,-0.3606462781304054,2.232786885245902
1986-12,Prince Edward Island,15 to 24 years,65.9,18.6,0.0,-2.0270270270270285,2.6875
1986-12,Ontario,15 to 24 years,72.7,10.8,-0.16927899686520753,-0.49832459833318854,1.8815165876777251
1986-12,Nova Scotia,15 to 24 years,66.2,21.1,-0.26385224274406704,-0.1994017946161497,2.0384615384615383
1986-12,Newfoundland and Labrador,15 to 24 years,45.3,28.8,0.0,-1.17647058823529,3.6025641025641026
1986-12,Manitoba,15 to 24 years,75.3,12.0,-0.2279202279202308,0.15186028853455547,1.8737623762376239
1986-12,British Columbia,15 to 24 years,72.2,20.9,-0.2390784612040897,1.0365853658536484,1.6710794297352343
1986-12,Alberta,15 to 24 years,72.9,16.3,-0.3139338324076313,-0.36411784177424744,2.1926489226869457
1986-12,New Brunswick,15 to 24 years,60.0,19.9,-0.16000000000000458,1.0796221322537214,2.1088082901554404
1987-01,Ontario,15 to 24 years,73.4,10.4,-0.2260880487345296,0.751230463690522,1.930773542600897
1987-01,Quebec,15 to 24 years,64.9,14.3,-0.3437383872166522,0.7239032865209216,2.2261904761904763
1987-01,Prince Edward Island,15 to 24 years,68.0,15.4,-0.4545454545454519,2.758620689655178,2.15
1987-01,Saskatchewan,15 to 24 years,69.2,12.9,-0.363856882959368,-1.0443864229765065,2.3367003367003365
1987-01,Nova Scotia,15 to 24 years,65.7,19.7,-0.3968253968253954,-1.098901098901095,2.1338582677165356
1987-01,New Brunswick,15 to 24 years,60.6,20.7,-0.24038461538461453,0.8010680907877266,2.045685279187817
1987-01,Manitoba,15 to 24 years,74.5,12.7,-0.2855511136493405,-1.4404852160727843,1.9151670951156812
1987-01,British Columbia,15 to 24 years,72.0,21.5,-0.2832244008714624,-0.5431502715751324,1.7249736564805058
1987-01,Alberta,15 to 24 years,72.5,16.3,-0.43604651162790775,-0.9966777408637828,2.3046357615894038
1987-01,Newfoundland and Labrador,15 to 24 years,46.0,27.8,-0.08992805755395628,1.388888888888884,3.088888888888889
1987-02,Saskatchewan,15 to 24 years,68.8,11.3,-0.3651856360316508,-0.8795074758135457,2.067484662576687
1987-02,Quebec,15 to 24 years,66.2,15.6,-0.35424629439732014,1.7392554261894455,2.34733893557423
1987-02,Prince Edward Island,15 to 24 years,69.4,16.4,0.0,2.0134228187919545,2.2564102564102564
1987-02,Ontario,15 to 24 years,74.1,10.8,-0.22660036507836656,0.6170723345903406,1.9456949915588069
1987-02,Nova Scotia,15 to 24 years,64.0,20.3,-0.33200531208499307,-2.929292929292926,2.191666666666667
1987-02,Newfoundland and Labrador,15 to 24 years,47.4,28.9,-0.09000900090009312,2.935420743639927,3.1555555555555554
1987-02,New Brunswick,15 to 24 years,60.6,21.1,-0.08032128514056103,-0.13245033112583293,2.115183246073298
1987-02,Manitoba,15 to 24 years,73.3,11.7,-0.3436426116838476,-1.8461538461538418,1.907216494845361
1987-02,British Columbia,15 to 24 years,72.8,20.4,-0.262180467555162,0.8191747572815489,1.7523413111342352
1987-02,Alberta,15 to 24 years,71.8,16.1,-0.43795620437956373,-1.3758389261744997,2.2054616384915473
1987-03,Saskatchewan,15 to 24 years,68.8,11.7,-0.30543677458766405,-0.4436557231588312,2.03680981595092
1987-03,Quebec,15 to 24 years,66.3,15.6,-0.2806623631770977,-0.16953941791466587,2.4674418604651165
1987-03,Prince Edward Island,15 to 24 years,68.9,16.6,0.0,-0.6578947368421018,2.0238095238095237
1987-03,Ontario,15 to 24 years,73.7,10.8,-0.1703362563876043,-0.6047700170357717,2.0165169516082293
1987-03,Nova Scotia,15 to 24 years,64.6,20.3,-0.3331112591605567,0.520291363163361,2.235294117647059
1987-03,Newfoundland and Labrador,15 to 24 years,48.1,29.1,-0.09009009009008917,1.3307984790874583,2.86734693877551
1987-03,New Brunswick,15 to 24 years,60.3,21.1,-0.1607717041800627,-0.6631299734747964,2.2119565217391304
1987-03,Manitoba,15 to 24 years,72.9,11.9,-0.22988505747126853,-0.8620689655172376,1.9010416666666667
1987-03,British Columbia,15 to 24 years,72.0,19.5,-0.1971522453450114,-1.2940114354498933,1.720618556701031
1987-03,Alberta,15 to 24 years,72.0,14.5,-0.3421309872922773,-0.03402517863219101,2.244186046511628
1987-04,Saskatchewan,15 to 24 years,68.7,12.2,-0.30637254901960675,-0.4456327985739805,2.164516129032258
1987-04,Quebec,15 to 24 years,66.3,14.0,-0.2908340369640716,-0.3255024058873457,2.1514836022904738
1987-04,Prince Edward Island,15 to 24 years,67.1,16.3,0.0,-2.6490066225165587,2.4857142857142858
1987-04,Ontario,15 to 24 years,73.5,10.1,-0.15798786653185015,-0.4370554460536469,1.9718349928876244
1987-04,Nova Scotia,15 to 24 years,65.0,20.1,-0.20053475935828402,0.5175983436852993,1.965648854961832
1987-04,Newfoundland and Labrador,15 to 24 years,47.9,29.8,0.0,-0.37523452157598447,3.548780487804878
1987-04,New Brunswick,15 to 24 years,60.6,20.2,-0.16103059581320522,0.4005340453938633,2.2032085561497325
1987-04,Manitoba,15 to 24 years,73.4,11.6,-0.23041474654378336,0.5533596837944632,1.9761904761904763
1987-04,British Columbia,15 to 24 years,72.6,18.7,-0.17559262510974394,0.7317073170731714,1.9280261723009815
1987-04,Alberta,15 to 24 years,73.3,15.0,-0.36782736635605495,1.3614703880190593,2.2106598984771573
1987-05,Quebec,15 to 24 years,65.6,13.8,-0.30109145652992275,-1.3346585261962196,2.090862157976252
1987-05,Prince Edward Island,15 to 24 years,65.6,15.4,-0.45662100456621557,-2.7210884353741527,2.4571428571428573
1987-05,Ontario,15 to 24 years,73.7,10.0,-0.13924931957718378,0.12911000172146636,1.9744245524296675
1987-05,Nova Scotia,15 to 24 years,65.3,17.4,-0.20093770931011168,0.2059732234809486,2.1042471042471043
1987-05,Saskatchewan,15 to 24 years,70.0,12.8,-0.3073140749846326,1.611459265890769,2.1230283911671926
1987-05,New Brunswick,15 to 24 years,61.0,21.1,-0.24193548387096975,0.26595744680850686,2.142857142857143
1987-05,Manitoba,15 to 24 years,72.7,10.8,-0.34642032332563577,-1.3364779874213806,2.0161725067385445
1987-05,British Columbia,15 to 24 years,73.5,18.7,-0.13192612137202797,0.9987893462469755,1.8975453575240129
1987-05,Alberta,15 to 24 years,73.6,14.2,-0.4184100418409997,0.0335795836131636,2.0931076178960097
1987-05,Newfoundland and Labrador,15 to 24 years,47.9,31.1,-0.2705139765554532,-0.18832391713747842,3.9324324324324325
1987-06,Saskatchewan,15 to 24 years,69.7,12.2,-0.4315659679408168,-0.8810572687224627,2.197411003236246
1987-06,Quebec,15 to 24 years,66.5,14.1,-0.3869384673461651,0.9929486257015396,2.1781760674749604
1987-06,Prince Edward Island,15 to 24 years,65.9,16.8,-0.4587155963302725,0.0,2.606060606060606
1987-06,Ontario,15 to 24 years,73.9,9.6,-0.1457818343157724,0.12894352273704612,2.103448275862069
1987-06,Nova Scotia,15 to 24 years,64.0,17.1,-0.26845637583892135,-2.2610483042137752,2.1774193548387095
1987-06,Newfoundland and Labrador,15 to 24 years,47.6,27.6,-0.1808318264014508,-0.9433962264150941,3.4705882352941178
1987-06,New Brunswick,15 to 24 years,60.9,19.7,-0.24252223120452276,-0.2652519893899252,2.398876404494382
1987-06,Manitoba,15 to 24 years,72.1,11.9,-0.4055619930475096,-1.195219123505975,1.9673913043478262
1987-06,British Columbia,15 to 24 years,73.9,18.0,-0.13210039630119352,0.5094396164219361,1.7582748244734203
1987-06,Alberta,15 to 24 years,73.1,15.2,-0.5437469105289194,-1.2755958375293752,2.185185185185185
1987-07,Quebec,15 to 24 years,67.2,15.5,-0.3031738512553339,0.7267027643203194,2.4123358081096518
1987-07,Prince Edward Island,15 to 24 years,63.9,17.4,-0.4608294930875556,-3.4965034965035002,2.4545454545454546
1987-07,Ontario,15 to 24 years,73.6,8.7,-0.08251872540306904,-0.6009615384615419,2.108267137393351
1987-07,Nova Scotia,15 to 24 years,63.6,17.3,-0.3364737550471064,-0.9463722397476393,1.8639705882352942
1987-07,Saskatchewan,15 to 24 years,70.0,13.4,-0.37151702786377694,0.0888888888888939,1.8761061946902655
1987-07,New Brunswick,15 to 24 years,62.6,19.4,-0.2431118314424663,2.393617021276606,2.1522842639593907
1987-07,Manitoba,15 to 24 years,71.5,9.0,-0.3490401396160525,-1.2096774193548376,1.8811369509043927
1987-07,British Columbia,15 to 24 years,72.1,18.5,-0.11022927689594564,-2.6535480023852087,1.8099260823653642
1987-07,Alberta,15 to 24 years,72.8,13.9,-0.47216699801192474,-0.8500510030601816,2.051032806804374
1987-07,Newfoundland and Labrador,15 to 24 years,48.3,27.1,-0.36231884057971175,1.1428571428571344,3.488372093023256
1987-08,Quebec,15 to 24 years,66.6,13.7,-0.3135987836168419,-1.1599943414910219,2.577105575326216
1987-08,Prince Edward Island,15 to 24 years,65.1,18.6,-0.462962962962965,1.449275362318847,2.59375
1987-08,Ontario,15 to 24 years,74.1,9.0,-0.08258687503970297,0.6823285541544211,2.082776648271856
1987-08,Nova Scotia,15 to 24 years,63.0,18.2,-0.27008777852801646,-1.1677282377919318,2.0934959349593494
1987-08,Saskatchewan,15 to 24 years,70.1,12.9,-0.43505282784338517,-0.2664298401420906,2.046728971962617
1987-08,New Brunswick,15 to 24 years,61.9,17.8,-0.2437043054427268,-1.2987012987012991,2.0637254901960786
1987-08,Manitoba,15 to 24 years,72.3,13.5,-0.3502626970227629,0.7346938775510292,2.1198830409356724
1987-08,British Columbia,15 to 24 years,72.5,18.3,-0.13242109909512578,0.4287901990811749,1.6816816816816818
1987-08,Alberta,15 to 24 years,72.2,14.5,-0.42446941323346365,-1.2688614540466436,2.07625
1987-08,Newfoundland and Labrador,15 to 24 years,47.5,27.3,-0.27272727272726893,-1.883239171374762,3.566265060240964
1987-09,Saskatchewan,15 to 24 years,68.9,10.8,-0.5617977528089901,-2.2261798753339224,2.147909967845659
1987-09,Quebec,15 to 24 years,64.8,13.1,-0.39084842707339806,-3.0628309718047753,2.609442060085837
1987-09,Prince Edward Island,15 to 24 years,63.3,17.6,0.0,-2.857142857142858,3.3076923076923075
1987-09,Ontario,15 to 24 years,74.0,7.7,-0.13987792472024418,-0.2745131680535251,1.991638795986622
1987-09,Nova Scotia,15 to 24 years,64.8,16.6,-0.27081922816519777,2.5778732545649774,1.8981818181818182
1987-09,Newfoundland and Labrador,15 to 24 years,48.4,27.0,-0.27347310847766204,1.5355086372360827,3.5833333333333335
1987-09,Manitoba,15 to 24 years,72.0,12.3,-0.29291154071470205,-0.7293354943273878,1.9027027027027028
1987-09,British Columbia,15 to 24 years,73.6,18.3,-0.22099447513812542,1.3418725221103989,1.688800792864222
1987-09,Alberta,15 to 24 years,73.8,14.3,-0.4513540621865597,1.7019798541160203,2.039951573849879
1987-09,New Brunswick,15 to 24 years,62.7,18.9,-0.32573289902280145,0.9210526315789558,1.9339622641509433
1987-10,Ontario,15 to 24 years,75.3,8.5,-0.14644085063033607,1.556989247311824,2.021264689423615
1987-10,Saskatchewan,15 to 24 years,69.4,12.1,-0.439422473320783,0.18214936247722413,2.1914191419141913
1987-10,Quebec,15 to 24 years,65.9,13.7,-0.3253899894726797,1.3730990698361145,2.5097690941385435
1987-10,Prince Edward Island,15 to 24 years,65.9,17.0,-0.46511627906976605,3.6764705882353033,2.342857142857143
1987-10,Nova Scotia,15 to 24 years,66.6,15.9,-0.27155465037338455,2.5130890052355914,1.949820788530466
1987-10,Manitoba,15 to 24 years,72.0,13.4,-0.1762632197414793,-0.08163265306122547,1.8961748633879782
1987-10,New Brunswick,15 to 24 years,63.1,20.4,-0.2450980392156854,0.5215123859191761,1.937799043062201
1987-10,Newfoundland and Labrador,15 to 24 years,49.0,27.1,-0.0914076782449702,1.3232514177693666,3.393258426966292
1987-10,British Columbia,15 to 24 years,73.2,16.5,-0.19933554817275212,-0.7222389407162244,1.5604089219330854
1987-10,Alberta,15 to 24 years,73.3,13.8,-0.25188916876573986,-0.9221311475409832,2.194125159642401
1987-11,Saskatchewan,15 to 24 years,70.0,12.4,-0.4413619167717542,0.5454545454545379,2.23
1987-11,Quebec,15 to 24 years,65.4,14.5,-0.30724915986557466,-1.1069035828721208,2.455086258179655
1987-11,Prince Edward Island,15 to 24 years,65.4,19.3,0.0,-0.7092198581560294,2.6451612903225805
1987-11,Ontario,15 to 24 years,76.0,9.3,-0.165784607536823,0.7538539725563176,1.8678894205209995
1987-11,Nova Scotia,15 to 24 years,66.1,16.9,-0.3403675970047648,-1.2257405515832431,1.9413919413919414
1987-11,New Brunswick,15 to 24 years,63.1,19.1,-0.24570024570024218,-0.3891050583657574,1.8617511520737327
1987-11,Manitoba,15 to 24 years,72.4,10.3,-0.2942907592701549,0.2450980392156854,1.8746736292428199
1987-11,British Columbia,15 to 24 years,72.8,15.2,-0.1775410563692903,-0.757805395574418,1.800201816347124
1987-11,Alberta,15 to 24 years,72.9,12.3,-0.2777777777777768,-0.7238883143743546,2.107011070110701
1987-11,Newfoundland and Labrador,15 to 24 years,48.5,27.2,-0.09149130832570851,-1.1194029850746245,3.541176470588235
1987-12,Ontario,15 to 24 years,75.3,7.8,-0.1788337484831093,-1.0424548129466138,1.865328756271455
1987-12,Saskatchewan,15 to 24 years,69.3,11.2,-0.4433185560481334,-1.446654611211573,2.142857142857143
1987-12,Quebec,15 to 24 years,66.7,14.1,-0.31782721756717924,1.7378497790868863,2.343291995490417
1987-12,Prince Edward Island,15 to 24 years,66.8,17.5,0.0,2.1428571428571352,2.189189189189189
1987-12,Nova Scotia,15 to 24 years,65.1,16.9,-0.2732240437158473,-1.7580144777662898,1.8381294964028776
1987-12,Alberta,15 to 24 years,73.0,12.8,-0.278551532033422,-0.1388888888888884,2.201787994891443
1987-12,New Brunswick,15 to 24 years,62.3,18.5,-0.16420361247947435,-1.432291666666663,1.9333333333333333
1987-12,Manitoba,15 to 24 years,71.8,11.6,-0.23612750885477762,-1.1409942950285301,1.8284960422163588
1987-12,British Columbia,15 to 24 years,72.8,13.9,-0.22232103156958338,-0.21380574221135928,1.6603595080416274
1987-12,Newfoundland and Labrador,15 to 24 years,48.8,28.7,0.0,0.5660377358490676,2.877551020408163
1988-01,Ontario,15 to 24 years,75.6,8.6,-0.23673939471495764,0.12743182397416675,1.8436757327700026
1988-01,Saskatchewan,15 to 24 years,70.4,13.4,-0.4452926208651453,1.0091743119265972,2.022222222222222
1988-01,Quebec,15 to 24 years,66.7,12.4,-0.3961352657004813,-0.463231036479439,2.382930937675463
1988-01,Prince Edward Island,15 to 24 years,66.7,20.4,-0.4672897196261627,-0.6993006993006978,2.138888888888889
1988-01,Nova Scotia,15 to 24 years,64.3,18.3,-0.3424657534246589,-1.5789473684210575,2.0317460317460316
1988-01,Alberta,15 to 24 years,72.4,13.0,-0.3809040121889318,-1.2865090403337942,2.245729303547963
1988-01,New Brunswick,15 to 24 years,63.3,18.4,-0.24671052631578538,1.4531043593130732,1.9345794392523366
1988-01,Manitoba,15 to 24 years,72.1,11.4,-0.35502958579881616,0.16488046166529546,1.69
1988-01,British Columbia,15 to 24 years,73.3,14.7,-0.2450980392156854,0.45913682277318735,1.7630799605133267
1988-01,Newfoundland and Labrador,15 to 24 years,49.0,28.0,-0.09157509157509125,0.37523452157599557,2.3771929824561404
1988-02,Saskatchewan,15 to 24 years,69.6,11.9,-0.4472843450479269,-1.4532243415077195,2.083870967741935
1988-02,Quebec,15 to 24 years,65.7,11.3,-0.39771073818992697,-1.832460732984298,2.411731207289294
1988-02,Prince Edward Island,15 to 24 years,64.3,15.3,0.0,-3.5211267605633756,2.2222222222222223
1988-02,Ontario,15 to 24 years,74.9,7.8,-0.2565418163160582,-1.1539114203292011,1.8060637741766858
1988-02,Nova Scotia,15 to 24 years,65.4,16.6,-0.3436426116838476,1.3903743315508033,1.9296296296296296
1988-02,New Brunswick,15 to 24 years,62.2,17.3,-0.2473206924979432,-1.953125,1.95260663507109
1988-02,Manitoba,15 to 24 years,73.4,12.9,-0.2969121140142472,1.4814814814814836,1.768041237113402
1988-02,British Columbia,15 to 24 years,72.6,15.4,-0.2680366316729965,-1.218769043266299,1.7347956131605184
1988-02,Alberta,15 to 24 years,72.8,12.1,-0.35686974254397485,0.21134202183867856,2.3687752355316287
1988-02,Newfoundland and Labrador,15 to 24 years,48.6,27.7,0.0,-0.9345794392523366,2.7281553398058254
1988-03,Ontario,15 to 24 years,75.1,8.0,-0.18647119341563823,0.10300429184548765,1.7453940634595702
1988-03,Saskatchewan,15 to 24 years,70.6,12.9,-0.38510911424903815,1.0138248847926246,2.0806451612903225
1988-03,Quebec,15 to 24 years,66.4,12.1,-0.3116478379431298,0.637037037037036,2.48801870251315
1988-03,Prince Edward Island,15 to 24 years,64.2,16.9,-0.46948356807511304,-0.7299270072992692,2.4242424242424243
1988-03,Nova Scotia,15 to 24 years,65.8,16.7,-0.27586206896551557,0.42194092827003704,1.8872727272727272
1988-03,Alberta,15 to 24 years,72.4,12.1,-0.28140189306727903,-0.7381370826010536,2.176470588235294
1988-03,New Brunswick,15 to 24 years,62.4,16.8,-0.16528925619834212,0.13280212483399723,2.0634146341463415
1988-03,British Columbia,15 to 24 years,73.3,14.9,-0.17917133258679163,0.7402837754472591,1.691860465116279
1988-03,Newfoundland and Labrador,15 to 24 years,48.7,27.9,0.0,0.18867924528302993,2.419642857142857
1988-03,Manitoba,15 to 24 years,72.1,12.7,-0.2382370458606342,-2.0275750202757514,1.803191489361702
1988-04,Alberta,15 to 24 years,72.2,12.2,-0.3078501795792721,-0.7082152974504208,2.2140992167101827
1988-04,British Columbia,15 to 24 years,72.9,14.1,-0.17949293246578568,-0.7348438456827977,1.6332703213610587
1988-04,Manitoba,15 to 24 years,72.4,12.9,-0.23880597014925842,0.16556291390728006,1.7164948453608246
1988-04,New Brunswick,15 to 24 years,61.9,17.9,-0.16556291390728006,-0.9283819628647216,1.961352657004831
1988-04,Nova Scotia,15 to 24 years,64.8,16.5,-0.20746887966804906,-1.7857142857142905,2.074803149606299
1988-04,Ontario,15 to 24 years,75.1,8.0,-0.17393545062165394,-0.20579660435602332,1.8480574773815859
1988-04,Prince Edward Island,15 to 24 years,62.7,16.5,0.0,-2.2058823529411797,1.8461538461538463
1988-04,Quebec,15 to 24 years,66.2,12.5,-0.2930832356389246,-0.5299573089945553,2.4732824427480917
1988-04,Saskatchewan,15 to 24 years,70.4,12.6,-0.3865979381443285,-0.7299270072992692,1.9534161490683228
1988-04,Newfoundland and Labrador,15 to 24 years,49.7,28.4,-0.09165902841430373,2.0715630885122405,2.730769230769231
1988-05,Saskatchewan,15 to 24 years,69.9,11.7,-0.4527813712807194,-1.194852941176472,2.0416666666666665
1988-05,Ontario,15 to 24 years,75.1,7.5,-0.19359834796076614,-0.20622100017184675,1.8257894736842106
1988-05,Quebec,15 to 24 years,67.1,13.6,-0.38212815990593674,0.9471659020275247,2.420197330237957
1988-05,Prince Edward Island,15 to 24 years,68.7,17.2,-0.4716981132075526,9.022556390977442,1.9268292682926829
1988-05,Nova Scotia,15 to 24 years,64.2,14.9,-0.2772002772002735,-1.17647058823529,1.9548872180451127
1988-05,New Brunswick,15 to 24 years,61.9,19.7,-0.16583747927031434,-0.2677376171352108,2.197860962566845
1988-05,Manitoba,15 to 24 years,72.8,13.4,-0.35906642728904536,0.16528925619834212,1.6692111959287532
1988-05,British Columbia,15 to 24 years,72.0,16.1,-0.13486176668914274,-1.3263417643429976,1.6752988047808766
1988-05,Alberta,15 to 24 years,73.3,12.9,-0.3860010293360805,1.1412268188302432,2.2023346303501947
1988-05,Newfoundland and Labrador,15 to 24 years,49.8,25.6,-0.09174311926605228,0.0,2.8380952380952382
1988-06,Saskatchewan,15 to 24 years,69.3,12.0,-0.4548408057180042,-1.3023255813953472,1.91875
1988-06,Quebec,15 to 24 years,65.6,11.8,-0.29507229271171775,-2.477642574402583,2.4578668238067176
1988-06,Prince Edward Island,15 to 24 years,68.6,14.6,-0.4739336492891044,-0.6896551724137945,2.128205128205128
1988-06,Ontario,15 to 24 years,73.3,7.3,-0.14871330660803928,-2.5486481832271424,1.8143776824034334
1988-06,Nova Scotia,15 to 24 years,64.6,15.7,-0.20847810979847115,0.43290043290042934,2.0546875
1988-06,Newfoundland and Labrador,15 to 24 years,48.9,20.5,-0.18365472910927272,-2.0295202952029467,2.94392523364486
1988-06,Manitoba,15 to 24 years,72.2,11.1,-0.2402402402402415,-1.0726072607260773,1.8579088471849865
1988-06,British Columbia,15 to 24 years,71.9,16.3,-0.11253657438667908,-0.2188183807439792,1.720977596741344
1988-06,Alberta,15 to 24 years,73.6,11.5,-0.30999741668819025,0.21156558533146352,2.14625
1988-06,New Brunswick,15 to 24 years,62.7,19.0,-0.16611295681062677,1.2080536912751683,1.8867924528301887
1988-07,Ontario,15 to 24 years,73.9,7.2,-0.1359839409441177,0.6803322141721191,2.048414985590778
1988-07,Saskatchewan,15 to 24 years,69.1,11.4,-0.45691906005221883,-0.6597549481621057,2.0792079207920793
1988-07,Quebec,15 to 24 years,67.1,13.8,-0.29594554601952705,1.9392663860493098,2.334284084426697
1988-07,Prince Edward Island,15 to 24 years,67.0,14.3,-0.4761904761904745,-2.777777777777779,2.5
1988-07,Nova Scotia,15 to 24 years,65.8,14.2,-0.20891364902506648,1.6163793103448176,2.099616858237548
1988-07,Newfoundland and Labrador,15 to 24 years,48.8,24.4,-0.2759889604415866,-0.37664783427495685,2.9215686274509802
1988-07,New Brunswick,15 to 24 years,61.6,17.6,-0.24958402662229595,-2.1220159151193685,2.183246073298429
1988-07,Manitoba,15 to 24 years,74.0,13.2,-0.4214328717639937,2.0850708924103456,1.839572192513369
1988-07,British Columbia,15 to 24 years,72.7,14.4,-0.06759801712482583,1.065162907268169,1.6130558183538315
1988-07,Alberta,15 to 24 years,73.6,12.9,-0.3109613889608731,-0.3166783954961283,2.151979565772669
1988-08,Saskatchewan,15 to 24 years,69.0,13.4,-0.6557377049180357,-0.8538899430740043,1.9193548387096775
1988-08,Quebec,15 to 24 years,67.7,14.2,-0.3660829128326881,0.54564223565845,2.116675546084177
1988-08,Prince Edward Island,15 to 24 years,65.9,15.3,-0.4784688995215336,-2.1428571428571463,2.625
1988-08,Ontario,15 to 24 years,73.4,7.3,-0.18155881208662406,-0.8161474330846907,1.9186176142697882
1988-08,Nova Scotia,15 to 24 years,65.6,15.0,-0.2791346824842944,-0.5302226935312793,1.9591078066914498
1988-08,New Brunswick,15 to 24 years,61.5,18.5,-0.2502085070892446,-0.27100271002710175,1.9605911330049262
1988-08,Manitoba,15 to 24 years,73.4,12.3,-0.48367593712213,-1.3071895424836555,1.7338501291989663
1988-08,British Columbia,15 to 24 years,72.7,14.2,-0.06764374295377129,-0.12399256044637319,1.6374045801526718
1988-08,Alberta,15 to 24 years,74.3,12.5,-0.3379256563555977,0.6000705965407693,2.060122699386503
1988-08,Newfoundland and Labrador,15 to 24 years,49.1,24.7,-0.36900369003689537,0.1890359168241984,3.4831460674157304
1988-09,Ontario,15 to 24 years,74.3,8.7,-0.16889697284656613,0.9644310741461659,1.7166319082377477
1988-09,Saskatchewan,15 to 24 years,70.1,13.8,-0.5940594059405946,1.0526315789473717,1.9449838187702266
1988-09,Quebec,15 to 24 years,68.0,13.3,-0.28798411122145096,0.11733646230565054,2.005078720162519
1988-09,Prince Edward Island,15 to 24 years,68.6,14.8,-0.48076923076922906,3.649635036496357,1.951219512195122
1988-09,Nova Scotia,15 to 24 years,64.9,14.3,-0.2799160251924393,-1.3859275053304865,1.8695652173913044
1988-09,Newfoundland and Labrador,15 to 24 years,46.8,25.3,-0.09259259259258856,-4.716981132075471,2.5904761904761906
1988-09,New Brunswick,15 to 24 years,61.2,18.4,-0.33444816053511683,-0.9510869565217406,2.1315789473684212
1988-09,Manitoba,15 to 24 years,74.0,12.2,-0.3037667071688954,0.4966887417218624,1.7474226804123711
1988-09,British Columbia,15 to 24 years,70.3,13.7,-0.1128158844765359,-3.382991930477963,1.5826923076923076
1988-09,Alberta,15 to 24 years,74.6,12.3,-0.15649452269170805,0.17543859649122862,2.0278113663845225
1988-10,Saskatchewan,15 to 24 years,70.2,13.2,-0.5976095617529875,-0.47348484848485084,2.00990099009901
1988-10,Quebec,15 to 24 years,68.6,14.2,-0.2788566875809195,0.629944330501031,2.0544323483670297
1988-10,Prince Edward Island,15 to 24 years,65.2,16.3,0.0,-4.929577464788737,2.1666666666666665
1988-10,Ontario,15 to 24 years,73.3,8.4,-0.19521082769391462,-1.4722636052931337,1.7814694759589411
1988-10,Nova Scotia,15 to 24 years,63.3,14.0,-0.2807017543859702,-2.8108108108108154,1.8560885608856088
1988-10,Newfoundland and Labrador,15 to 24 years,47.1,23.6,-0.0926784059314234,0.5940594059405946,2.6261682242990654
1988-10,New Brunswick,15 to 24 years,63.1,18.5,-0.1677852348993314,3.0178326474622708,2.2903225806451615
1988-10,Manitoba,15 to 24 years,75.1,12.2,-0.30469226081657474,1.1532125205930832,1.8172323759791122
1988-10,British Columbia,15 to 24 years,71.7,13.3,-0.15812062344703337,1.7989078059749364,1.6261950286806883
1988-10,Alberta,15 to 24 years,75.5,13.0,-0.1306165099268508,1.1558669001751287,2.1491228070175437
1988-11,Quebec,15 to 24 years,68.4,13.0,-0.2896234894636973,-0.6260008734895961,2.150743099787686
1988-11,Prince Edward Island,15 to 24 years,68.9,14.8,-0.48309178743961567,5.185185185185182,2.128205128205128
1988-11,Ontario,15 to 24 years,74.0,8.0,-0.19559264571652468,0.7382371253224163,1.849056603773585
1988-11,Nova Scotia,15 to 24 years,64.4,15.0,-0.28149190710766714,1.4460511679644128,1.9063670411985019
1988-11,Saskatchewan,15 to 24 years,70.9,12.9,-0.4676018704074858,0.570884871550903,1.8602484472049687
1988-11,New Brunswick,15 to 24 years,62.2,18.0,-0.25210084033613356,-1.7310252996005304,2.5174418604651163
1988-11,Manitoba,15 to 24 years,74.4,11.9,-0.3056234718826434,-1.2214983713355054,1.8556149732620322
1988-11,British Columbia,15 to 24 years,72.9,15.4,-0.15837104072398134,1.5462290943515367,1.6242774566473988
1988-11,Alberta,15 to 24 years,73.3,11.6,-0.15694480774260944,-3.185595567867039,2.0569306930693068
